parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,stock_on_hand,weeks_of_cover,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,confidence_tier,action_type
OKFOA40484628B,D016,D016,CREW RELAX SWTSHRT 2.0 GRANITE HTHR L,Apparel,Top,1,5,53,,,49990,34990,30%,1.0,29990,40%,4.0,34990,119960,84970,MEDIUM,Product is 53 weeks old,0.998,MEDIUM,decrease
OKFOA40484728B,D013,Oakley Puerto Montt,HOODIE RELAX PULLOVER 2.0 GRNTE HTHR XL,Apparel,Top,1,5,51,4.0,4.0,54990,54990,0%,1.0,34990,40%,4.0,54990,139960,84970,MEDIUM,Product is 51 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA404012104,D002,Oakley Costanera Center,T-SHIRT MARK II L/S TEE 2.0 WHT/BLCK XXL,Apparel,Top,3,5,132,,,24990,24990,0%,3.2,16990,30%,9.8,81217,165652,84435,MEDIUM,Product is 132 weeks old; Discounted in other channels,0.998,HIGH,decrease
OKFOA40484828B,D011,Oakley Marina,FULL ZIP RELAX HOODIE 2.0 GRNTE HTHR XXL,Apparel,Top,1,5,52,2.0,2.0,59990,59990,0%,1.0,34990,40%,4.0,59990,139960,79970,MEDIUM,Product is 52 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OK40041200105,D012,Oakley Antofagasta,GORRO SC OAK TINCAN BLUE PACIFIC SM,Equipment,Outdoor,1,2,167,5.0,3.3,26990,19990,30%,1.5,16990,40%,6.0,29985,101940,71955,MEDIUM,Product is 167 weeks old,1.0,MEDIUM,decrease
OKFOA40484602E,D002,Oakley Costanera Center,CREW RELAX SWEATSHIRT 2.0 Blackout L,Apparel,Top,1,5,53,,,49990,49990,0%,1.0,29990,40%,4.0,49990,119960,69970,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
OKFOA40484702E,D002,Oakley Costanera Center,HOODIE RELAX PULLOVER 2.0 Blackout XL,Apparel,Top,1,5,53,,,54990,54990,0%,1.0,39990,30%,3.0,54990,119970,64980,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.996,MEDIUM,decrease
OKFOA40484768S,D011,Oakley Marina,RELAX PULLOVER HOODIE 2.0 68S T XXL,Apparel,Top,1,5,46,1.0,1.0,54990,54990,0%,1.0,39990,30%,3.0,54990,119970,64980,MEDIUM,Product is 46 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA40401132F,D013,Oakley Puerto Montt,MARK II TEE 2.0 32F T S,Apparel,Top,2,5,40,2.0,1.0,21990,19990,0%,2.0,12990,40%,8.0,39980,103920,63940,MEDIUM,Product is 40 weeks old; Discounted in other channels,0.99,HIGH,decrease
OKFOA40484802E,D002,Oakley Costanera Center,FULL ZIP RELAX HOODIE 2.0 Blackout XXL,Apparel,Top,1,5,53,,,59990,59990,0%,1.0,39990,30%,3.0,59990,119970,59980,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
OKFOA40484802E,D004,Oakley Alto Las Condes,FULL ZIP RELAX HOODIE 2.0 Blackout XXL,Apparel,Top,1,5,53,,,59990,59990,0%,1.0,39990,30%,3.0,59990,119970,59980,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA40484802E,D013,Oakley Puerto Montt,FULL ZIP RELAX HOODIE 2.0 Blackout XXL,Apparel,Top,1,5,53,2.0,2.0,59990,59990,0%,1.0,39990,30%,3.0,59990,119970,59980,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA40484828B,D002,Oakley Costanera Center,FULL ZIP RELAX HOODIE 2.0 GRNTE HTHR XXL,Apparel,Top,1,5,51,,,59990,59990,0%,1.0,39990,30%,3.0,59990,119970,59980,MEDIUM,Product is 51 weeks old; Discounted in other channels,0.996,MEDIUM,decrease
OKFOA40617502E,D011,Oakley Marina,DUALITY B1B PO HOODIE 02E T XXL,Apparel,Top,1,5,44,1.0,1.0,59990,59990,0%,1.0,39990,30%,3.0,59990,119970,59980,MEDIUM,Product is 44 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOS901497314,E001,Oakley Portal Rancagua,TINFOIL 3.0 314 T L/XL,Equipment,HAT,1,2,36,,,24990,16990,30%,1.2,14990,40%,5.0,21237,74950,53712,MEDIUM,In decline stage; Product is 36 weeks old,1.0,MEDIUM,decrease
OKFOA40401124L,D004,Oakley Alto Las Condes,T-SHIRT MARK II 2.0 GRANITE HTHR XXL,Apparel,Top,1,5,127,,,19990,19990,0%,2.0,14990,30%,6.0,39980,89940,49960,MEDIUM,Product is 127 weeks old; Discounted in other channels,0.997,HIGH,decrease
OK911545100,D014,Oakley Parque Arauco,JOCKEY OAKLEY TINCAN CAP WHITE T/S/M,Equipment,JOCKEY,1,2,12,,,26990,19990,30%,1.0,16990,40%,4.0,19990,67960,47970,MEDIUM,In clearance stage,0.999,MEDIUM,decrease
OKFOS90149502E,D014,Oakley Parque Arauco,JOCKEY TINFOIL II Blackout S/M,Equipment,JOCKEY,1,2,53,,,26990,19990,30%,1.0,16990,40%,4.0,19990,67960,47970,MEDIUM,Product is 53 weeks old,1.0,MEDIUM,decrease
OKFOA40216732F,D011,Oakley Marina,O BARK 2.0 32F T XXL,Apparel,Top,1,5,39,3.0,2.4,24990,24990,0%,1.2,14990,40%,5.0,31237,74950,43712,MEDIUM,Product is 39 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
OKFOA404012022,D011,Oakley Marina,T-SHIRT MARK II L/S TEE 2.0 BLCK/WHT XL,Apparel,Top,1,5,52,2.0,1.6,24990,24990,0%,1.2,14990,40%,5.0,31237,74950,43712,MEDIUM,Product is 52 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOS901497314,D004,Oakley Alto Las Condes,TINFOIL 3.0 314 T L/XL,Equipment,HAT,1,2,36,,,24990,16990,30%,1.0,14990,40%,4.0,16990,59960,42970,MEDIUM,In decline stage; Product is 36 weeks old,1.0,MEDIUM,decrease
OK40041200105,D011,Oakley Marina,GORRO SC OAK TINCAN BLUE PACIFIC SM,Equipment,Outdoor,2,2,167,1.0,0.4,26990,24990,15%,2.2,19990,20%,5.0,56227,98950,42723,MEDIUM,Product is 167 weeks old,1.0,HIGH,decrease
OK10025502E,D002,Oakley Costanera Center,COLLEGE FLIP FLOP OAKLEY BLK,Footwear,Slider-Flip Flop,1,5,13,,,19990,19990,0%,1.2,12990,40%,5.0,24987,64950,39962,MEDIUM,In decline stage; Discounted in other channels,0.994,MEDIUM,decrease
OK45713133U,D004,Oakley Alto Las Condes,POLERA OAKLEY BARK NEW SS,Apparel,Street,1,5,12,,,24990,19990,20%,1.2,16990,30%,3.8,24987,63712,38725,MEDIUM,In clearance stage,1.0,MEDIUM,decrease
OK10025502E,D014,Oakley Parque Arauco,COLLEGE FLIP FLOP OAKLEY BLK,Footwear,Slider-Flip Flop,1,5,13,,,19990,19990,0%,1.5,14990,30%,4.5,29985,67455,37470,MEDIUM,In decline stage; Discounted in other channels,0.97,MEDIUM,decrease
OKFOA404012104,D004,Oakley Alto Las Condes,T-SHIRT MARK II L/S TEE 2.0 WHT/BLCK XXL,Apparel,Top,1,5,125,,,24990,24990,0%,1.0,14990,40%,4.0,24990,59960,34970,MEDIUM,Product is 125 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA40401224L,D002,Oakley Costanera Center,MARK II L/S TEE 2.0 24L T M,Apparel,Top,1,5,35,,,24990,24990,0%,1.0,14990,40%,4.0,24990,59960,34970,MEDIUM,Product is 35 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OKFOA40401224L,D013,Oakley Puerto Montt,MARK II L/S TEE 2.0 24L T M,Apparel,Top,1,5,53,3.0,3.0,24990,24990,0%,1.0,14990,40%,4.0,24990,59960,34970,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
OK40615999X,D004,Oakley Alto Las Condes,POLERA OAKLEY DUALITY B1B TEE GRY,Apparel,Top,1,5,14,,,24990,24990,0%,1.8,19990,20%,3.9,43732,76961,33229,MEDIUM,In decline stage; Discounted in other channels,0.995,MEDIUM,decrease
OK4571316HM,E001,Oakley Portal Rancagua,POLERA OAKLEY BARK NEW SS GREY,Apparel,Street,1,5,13,,,24990,24990,0%,1.2,16990,30%,3.8,31237,63712,32475,MEDIUM,In decline stage; Discounted in other channels,0.993,MEDIUM,decrease
OKFOA404013104,D011,Oakley Marina,MARK 3 TANK 104 T S,Apparel,Top,1,5,17,2.0,2.0,19990,19990,0%,1.0,12990,40%,4.0,19990,51960,31970,MEDIUM,In decline stage; Discounted in other channels,0.998,MEDIUM,decrease
OK4571316HM,D014,Oakley Parque Arauco,POLERA OAKLEY BARK NEW SS GREY,Apparel,Street,1,5,12,,,24990,19990,20%,1.0,16990,30%,3.0,19990,50970,30980,MEDIUM,In clearance stage,1.0,MEDIUM,decrease
OKFOA404012022,E001,Oakley Portal Rancagua,T-SHIRT MARK II L/S TEE 2.0 BLCK/WHT XL,Apparel,Top,1,5,53,,,24990,24990,0%,1.0,16990,30%,3.0,24990,50970,25980,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.994,MEDIUM,decrease
OKFOS901495BFQ,D004,Oakley Alto Las Condes,JOCKEY TINFOIL II TIGER CAMO GREEN L/XL,Equipment,JOCKEY,1,2,50,,,24990,24990,0%,1.0,16990,30%,3.0,24990,50970,25980,MEDIUM,Product is 50 weeks old; Discounted in other channels,0.955,MEDIUM,decrease
OKFOA403038BEL,D013,Oakley Puerto Montt,O FIT RC SS TEE UNIFORM/LUNAR HTHR S,Apparel,Top,1,4,79,1.0,1.0,21990,19990,0%,1.0,14990,30%,3.0,19990,44970,24980,MEDIUM,Product is 79 weeks old; Discounted in other channels,0.965,MEDIUM,decrease
OKFOS90027727B,D014,Oakley Parque Arauco,Socks B1B SOCKS 2.0 NEW ATHLETIC GREY M,Equipment,SOCKS,1,2,167,,,16990,16990,0%,1.0,9990,40%,4.0,16990,39960,22970,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
OK4071599CX,D014,Oakley Parque Arauco,POLERA SM BARK SUN,Apparel,Top,1,5,14,,,19990,19990,0%,1.2,16990,20%,2.8,24987,46722,21735,MEDIUM,In decline stage; Discounted in other channels,0.94,MEDIUM,decrease
OKFOA4030389VC,D013,Oakley Puerto Montt,O FIT RC SS TEE BLACK/GREY HTHR XL,Apparel,Top,1,4,79,,,21990,19990,0%,1.2,16990,20%,2.8,24987,46722,21735,MEDIUM,Product is 79 weeks old; Discounted in other channels,0.971,MEDIUM,decrease
OKFOA40490028B,D002,Oakley Costanera Center,RELAX TEE 2.0 28B XXL,Apparel,Top,1,5,54,,,24990,16990,30%,1.2,14990,40%,1.4,21237,20402,-834,MEDIUM,Product is 54 weeks old,1.0,HIGH,decrease
OKFOS90042202E,D014,Oakley Parque Arauco,SOCK CREW ESSENTIAL 3P BLACKOUT 39-43,Apparel,Top,1,1,65,,,17990,16990,0%,2.2,12990,30%,2.8,38227,36853,-1373,MEDIUM,Product is 65 weeks old; Discounted in other channels,0.997,HIGH,decrease
OKFOS90027702E,D014,Oakley Parque Arauco,B1B SOCKS 2.0 (3 PCS) 02E,Equipment,SOCKS,1,2,53,,,16990,14990,15%,2.8,12990,30%,3.1,41222,39625,-1597,MEDIUM,Product is 53 weeks old,1.0,HIGH,decrease
OKFOS90105231I,E001,Oakley Portal Rancagua,WANDERLUST KEYCHAIN 31I T OSFA,Equipment,Compression,1,1,35,,,24990,16990,30%,1.2,14990,40%,1.3,21237,19570,-1667,MEDIUM,In decline stage; Product is 35 weeks old,1.0,HIGH,decrease
OK20298918A,D004,Oakley Alto Las Condes,NECK GAITER TNP BLACKOT OSFA,Equipment,Compression,1,1,65,,,24990,19990,20%,1.0,16990,30%,1.1,19990,18187,-1802,MEDIUM,Product is 65 weeks old,1.0,HIGH,decrease
OK91154586L86L,D016,D016,TINCAN CAP DARK BRUSH S/M,Equipment,HAT,1,2,147,,,24990,19990,20%,1.0,16990,30%,1.1,19990,17952,-2037,MEDIUM,Product is 147 weeks old,0.959,HIGH,decrease
OKFOA40617568S,E001,Oakley Portal Rancagua,DUALITY B1B PO HOODIE 68S T L,Apparel,Top,1,5,45,,,59990,39990,30%,1.2,34990,40%,1.3,49987,45861,-4125,MEDIUM,Product is 45 weeks old,1.0,HIGH,decrease
OKFOS90035129A,D012,Oakley Antofagasta,SHORT SOLID SOCKS (3 PCS) 29A,Equipment,Basketball,1,2,53,13.0,7.4,16990,12990,30%,1.8,9990,40%,1.8,22732,18146,-4586,MEDIUM,Product is 53 weeks old,1.0,HIGH,decrease
OKFOS90035129A,D016,D016,SHORT SOLID SOCKS (3 PCS) 29A,Equipment,Basketball,1,2,53,,,16990,12990,30%,1.8,9990,40%,1.8,22732,18146,-4586,MEDIUM,Product is 53 weeks old,0.999,HIGH,decrease
OK457131100,D013,Oakley Puerto Montt,T-shirt BARK NEW SS WHITE XXL,Apparel,Top,1,5,164,3.0,2.4,24990,24990,0%,1.2,16990,30%,1.5,31237,25062,-6174,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.997,HIGH,decrease
OKFOS90027702E,D002,Oakley Costanera Center,B1B SOCKS 2.0 (3 PCS) 02E,Equipment,SOCKS,1,2,53,,,16990,16990,0%,3.5,12990,30%,4.1,59465,52906,-6558,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.995,HIGH,decrease
OKFOA40617568S,D002,Oakley Costanera Center,DUALITY B1B PO HOODIE 68S T L,Apparel,Top,2,5,45,,,59990,39990,30%,2.0,34990,40%,2.1,79980,73379,-6600,MEDIUM,Product is 45 weeks old,1.0,HIGH,decrease
OKFOA40490002E,E001,Oakley Portal Rancagua,RELAX TEE 2.0 02E XL,Apparel,Top,1,5,53,,,24990,24990,0%,1.5,16990,30%,1.8,37485,30275,-7209,MEDIUM,Product is 53 weeks old; Discounted in other channels,0.997,HIGH,decrease
OKFOS90148802E,D014,Oakley Parque Arauco,ALL MOUNTAIN D3O ELBOW GRD Blackout S,Equipment,SHINGUARDS,1,4,57,,,74990,59990,20%,1.0,44990,40%,1.1,59990,50219,-9770,MEDIUM,Product is 57 weeks old,1.0,HIGH,decrease
OK4571316LE,D014,Oakley Parque Arauco,BARK NEW SS 6LE T XXL,Apparel,Top,1,5,41,,,24990,24990,0%,1.2,14990,40%,1.4,31237,21409,-9827,MEDIUM,Product is 41 weeks old; Discounted in other channels,0.96,HIGH,decrease
OK91154586L86L,D014,Oakley Parque Arauco,TINCAN CAP DARK BRUSH S/M,Equipment,HAT,2,2,147,,,24990,24990,0%,3.0,19990,15%,3.3,74970,65051,-9918,MEDIUM,Product is 147 weeks old; Discounted in other channels,0.997,HIGH,decrease
OKFOS90035129A,D014,Oakley Parque Arauco,SHORT SOLID SOCKS (3 PCS) 29A,Equipment,Basketball,2,2,53,,,16990,14990,15%,2.8,9990,40%,3.0,41222,30070,-11151,MEDIUM,Product is 53 weeks old,1.0,HIGH,decrease
OK4004034050099,D012,Oakley Antofagasta,BOLSO MOCHILA OAK KITCHEN SINK OSFA,Equipment,Training,1,1,147,2.0,2.0,210990,169990,20%,1.0,149990,30%,1.1,169990,158565,-11424,MEDIUM,Product is 147 weeks old,1.0,HIGH,decrease
OKFOS90035129A,D002,Oakley Costanera Center,SHORT SOLID SOCKS (3 PCS) 29A,Equipment,Basketball,1,2,53,,,16990,12990,30%,4.5,9990,40%,4.7,58455,46661,-11793,MEDIUM,Product is 53 weeks old,1.0,HIGH,decrease
OK0OO7070F0,D014,Oakley Parque Arauco,Goggles Line Miner L F0 OSF,Eyewear,Goggles,1,1,95,,,138990,139990,0%,1.2,119990,15%,1.4,174987,162658,-12329,MEDIUM,Product is 95 weeks old; Discounted in other channels,0.999,HIGH,decrease
OKFOS90133802E,D002,Oakley Costanera Center,MOCHILA ROAD TRIP TRRAIN 25L BLCKT OSFA,Equipment,Training,1,1,78,,,149990,109990,30%,1.0,89990,40%,1.1,109990,94936,-15053,MEDIUM,Product is 78 weeks old,1.0,HIGH,decrease
OKFOS90133802E,D011,Oakley Marina,MOCHILA ROAD TRIP TRRAIN 25L BLCKT OSFA,Equipment,Training,1,1,78,1.0,1.0,149990,109990,30%,1.0,89990,40%,1.1,109990,94936,-15053,MEDIUM,Product is 78 weeks old,1.0,HIGH,decrease
OKFOA404011DBB,D004,Oakley Alto Las Condes,T-SHIRT MARK II 2.0 NW DRK BRSH/BLCK XL,Apparel,Top,2,5,131,,,24990,24990,15%,3.0,16990,30%,3.3,74970,56334,-18635,MEDIUM,Product is 131 weeks old,0.999,HIGH,decrease
OK0OO94310560,D002,Oakley Costanera Center,Lateralis Arena Mate Tngst PlzdOSFA,Eyewear,Lifestyle,1,1,71,,,214990,169990,20%,1.2,149990,30%,1.3,212487,190831,-21656,MEDIUM,Product is 71 weeks old,1.0,HIGH,decrease
OK920851020,D012,Oakley Antofagasta,RADAR EV PATH MTTBLK W/ PRIZM BLKPOL,Eyewear,Performance,1,1,93,1.0,1.0,234990,199990,20%,1.0,169990,30%,1.0,199990,176001,-23988,MEDIUM,Product is 93 weeks old,1.0,HIGH,decrease
OKFOA40490002E,D011,Oakley Marina,RELAX TEE 2.0 02E XL,Apparel,Top,3,5,54,21.0,3.5,24990,24990,0%,6.0,16990,30%,7.1,149940,121100,-28839,MEDIUM,Product is 54 weeks old; Discounted in other channels,0.993,HIGH,decrease
OK920851020,D004,Oakley Alto Las Condes,RADAR EV PATH MTTBLK W/ PRIZM BLKPOL,Eyewear,Performance,1,1,93,,,234990,199990,20%,1.2,169990,30%,1.3,249987,220002,-29985,MEDIUM,Product is 93 weeks old,1.0,HIGH,decrease
OK4004034050099,D002,Oakley Costanera Center,BOLSO MOCHILA OAK KITCHEN SINK OSFA,Equipment,Training,1,1,147,,,210990,199990,0%,1.8,169990,15%,1.8,349982,311652,-38329,MEDIUM,Product is 147 weeks old,1.0,HIGH,decrease
OK0OO7070F0,D002,Oakley Costanera Center,Goggles Line Miner L F0 OSF,Eyewear,Goggles,1,1,95,,,138990,99990,30%,2.8,79990,40%,2.9,274972,232367,-42605,MEDIUM,Product is 95 weeks old,1.0,HIGH,decrease
OK0OO943805,D014,Oakley Parque Arauco,EYEJACKET REDUX PLATEADO PRZM BLACK POLA,Eyewear,Performance,1,1,23,,,199990,149990,20%,1.8,119990,40%,7.0,262482,839930,577447,LOW,Model predicts markdown based on overall patterns,1.0,MEDIUM,decrease
OK0OO943805,D002,Oakley Costanera Center,EYEJACKET REDUX PLATEADO PRZM BLACK POLA,Eyewear,Performance,1,1,23,,,199990,199990,0%,1.8,139990,30%,5.2,349982,734947,384965,LOW,Model predicts markdown based on overall patterns,1.0,MEDIUM,decrease
OK0OO927901,D014,Oakley Parque Arauco,HSTN METAL PRIZM GREY,Eyewear,Lifestyle,1,1,4,,,199990,199990,0%,1.3,119990,40%,5.3,266653,639946,373293,LOW,Discounted in other channels,0.996,MEDIUM,decrease
OKFOA40259925X,D002,Oakley Costanera Center,B1B PO HOODIE 2.0 25X T L,Apparel,Top,3,5,37,,,54990,39990,30%,3.6,34990,40%,14.3,143297,501523,358225,LOW,Product is 37 weeks old,1.0,HIGH,decrease
OK0OO925002,D014,Oakley Parque Arauco,ACTUATOR MATTE BLACK MATTE BLACK,Eyewear,Lifestyle,1,1,16,,,204990,199990,0%,1.2,119990,40%,5.0,249987,599950,349962,LOW,Discounted in other channels,0.997,MEDIUM,decrease
OK0OO943110,D002,Oakley Costanera Center,LATERALIS MATTE VAPOR PRIZM RUBY POLARIZ,Eyewear,Lifestyle,1,1,17,,,214990,199990,0%,1.0,129990,40%,4.0,199990,519960,319970,LOW,Discounted in other channels,0.996,MEDIUM,decrease
OK0OO946535,D011,Oakley Marina,SUTRO LITE SWEEP POLVO ESTRLLA PRZM BLCK,Eyewear,Performance,1,1,21,1.0,1.0,178900,169990,0%,1.0,109990,40%,4.0,169990,439960,269970,LOW,Discounted in other channels,0.997,MEDIUM,decrease
OK0OO941703,D002,Oakley Costanera Center,HOLBROOK XL POLISHED BLACK POLISHED BLAC,Eyewear,Lifestyle,1,1,15,,,149990,149990,0%,1.2,89990,40%,5.0,187487,449950,262462,LOW,Discounted in other channels,0.999,MEDIUM,decrease
OK0OO943801,D012,Oakley Antofagasta,EYEJACKET REDUX MATTE BLACK MATTE BLACK,Eyewear,Lifestyle,1,1,15,1.0,0.8,149990,149990,0%,1.2,89990,40%,5.0,187487,449950,262462,LOW,Discounted in other channels,0.998,MEDIUM,decrease
OK0OO943805,D004,Oakley Alto Las Condes,EYEJACKET REDUX PLATEADO PRZM BLACK POLA,Eyewear,Performance,1,1,23,,,199990,199990,0%,1.0,139990,30%,3.0,199990,419970,219980,LOW,Discounted in other channels,0.995,MEDIUM,decrease
OK0OO941703,D012,Oakley Antofagasta,HOLBROOK XL POLISHED BLACK POLISHED BLAC,Eyewear,Lifestyle,1,1,15,1.0,1.0,149990,149990,0%,1.0,89990,40%,4.0,149990,359960,209970,LOW,Discounted in other channels,0.997,MEDIUM,decrease
OK2002012050,D011,Oakley Marina,03471 GASCAN POLISHED BLACK OSFA,Eyewear,Lifestyle,1,1,17,1.0,0.4,89900,89990,0%,2.2,59990,30%,6.8,202477,404932,202455,LOW,Discounted in other channels,0.998,HIGH,decrease
OKFOA4048676GC,D014,Oakley Parque Arauco,SOHO PO HOODIE 3.0 6GC T S,Apparel,Top,1,4,35,,,89990,59990,30%,1.2,54990,40%,5.0,74987,274950,199962,LOW,Product is 35 weeks old,1.0,MEDIUM,decrease
OK0OO95171439,D002,Oakley Costanera Center,STUNT DEVIL MATTE BLACK PHOTOCROMATIC,Eyewear,Performance,1,1,16,,,264990,249990,0%,1.0,199990,20%,2.2,249990,439978,189988,LOW,Discounted in other channels,0.996,MEDIUM,decrease
OKFOA40401324L,D002,Oakley Costanera Center,TANK MARK 3 GRANITE HTHR XXL,Apparel,Top,3,5,10,,,16990,12990,30%,6.8,9990,40%,27.0,87682,269730,182047,LOW,Model predicts markdown based on overall patterns,1.0,HIGH,decrease
OKFOA402599BFQ,D014,Oakley Parque Arauco,B1B PO HOODIE 2.0 BFQ T L,Apparel,Top,1,5,35,,,54990,39990,30%,1.5,34990,40%,6.0,59985,209940,149955,LOW,Product is 35 weeks old,0.999,MEDIUM,decrease
OKFOA40744802E,D011,Oakley Marina,STACKED METAL TEE,Apparel,Top,4,5,3,14.0,2.8,29990,29990,0%,5.0,19990,30%,15.0,149950,299850,149900,LOW,Discounted in other channels,0.816,MEDIUM,decrease
OKFOA40401324L,D012,Oakley Antofagasta,TANK MARK 3 GRANITE HTHR XXL,Apparel,Top,3,5,10,11.0,2.2,16990,12990,30%,5.0,9990,40%,20.0,64950,199800,134850,LOW,Model predicts markdown based on overall patterns,0.999,HIGH,decrease
OK2002012050,E001,Oakley Portal Rancagua,03471 GASCAN POLISHED BLACK OSFA,Eyewear,Lifestyle,1,1,17,,,89900,89990,0%,1.0,54990,40%,4.0,89990,219960,129970,LOW,Discounted in other channels,0.996,MEDIUM,decrease
OK0OO943824,D014,Oakley Parque Arauco,EYEJACKET REDUX VAPOR PRZM TUNGSTEN PLAR,Eyewear,Performance,1,1,18,,,199990,199990,0%,1.0,169990,15%,1.8,199990,305982,105992,LOW,Model predicts markdown based on overall patterns,0.95,MEDIUM,decrease
OK45713133U,D014,Oakley Parque Arauco,POLERA OAKLEY BARK NEW SS,Apparel,Street,2,5,12,,,24990,24990,0%,4.0,16990,30%,12.0,99960,203880,103920,LOW,Discounted in other channels,0.992,HIGH,decrease
OKFOA40479602E,D002,Oakley Costanera Center,FOUNDATIONAL FZ HOODIE 3.0 02E T S,Apparel,Top,1,4,36,,,59990,39990,30%,1.0,34990,40%,4.0,39990,139960,99970,LOW,Product is 36 weeks old,1.0,MEDIUM,decrease
OKFOA40479602E,E001,Oakley Portal Rancagua,FOUNDATIONAL FZ HOODIE 3.0 02E T S,Apparel,Top,1,4,36,,,59990,39990,30%,1.0,34990,40%,4.0,39990,139960,99970,LOW,Product is 36 weeks old,0.999,MEDIUM,decrease
OKFOA40484868S,D013,Oakley Puerto Montt,RELAX FULL ZIP HOODIE 2.0 68S T M,Apparel,Top,1,5,35,1.0,1.0,54990,39990,30%,1.0,34990,40%,4.0,39990,139960,99970,LOW,Product is 35 weeks old,1.0,MEDIUM,decrease
OKFOA40484868S,D014,Oakley Parque Arauco,RELAX FULL ZIP HOODIE 2.0 68S T M,Apparel,Top,1,5,36,,,54990,39990,30%,1.0,34990,40%,4.0,39990,139960,99970,LOW,Product is 36 weeks old,1.0,MEDIUM,decrease
OKFOA40745402E,D002,Oakley Costanera Center,SOHO GEN SS TEE,Apparel,Top,3,5,3,,,37990,39990,0%,3.5,29990,20%,7.7,139965,230923,90958,LOW,Discounted in other channels,0.55,LOW,decrease
OKFOA40484668S,D014,Oakley Parque Arauco,RELAX CREW SWEATSHIRT 2.0 68S T L,Apparel,Top,1,5,36,,,46990,34990,30%,1.0,29990,40%,4.0,34990,119960,84970,LOW,Product is 36 weeks old,1.0,MEDIUM,decrease
OKFOA4048807CC,D014,Oakley Parque Arauco,OAKLEY TRANSITION POLO 7CC T S,Apparel,Top,1,4,39,,,49990,34990,30%,1.0,29990,40%,4.0,34990,119960,84970,LOW,Product is 39 weeks old,0.998,MEDIUM,decrease
OK2002012050,D012,Oakley Antofagasta,03471 GASCAN POLISHED BLACK OSFA,Eyewear,Lifestyle,1,1,17,5.0,4.0,89900,89990,0%,1.2,69990,20%,2.8,112487,192472,79985,LOW,Discounted in other channels,0.962,MEDIUM,decrease
OKFOA40401324L,D016,D016,TANK MARK 3 GRANITE HTHR XXL,Apparel,Top,2,5,9,,,16990,12990,30%,2.5,9990,40%,10.0,32475,99900,67425,LOW,Model predicts markdown based on overall patterns,0.998,HIGH,decrease
OK407159106,D014,Oakley Parque Arauco,POLERA SM OAKLEY BARK SUN WHT,Apparel,Basketball,2,5,14,,,19990,19990,0%,2.0,12990,40%,8.0,39980,103920,63940,LOW,Discounted in other channels,0.99,HIGH,decrease
OK90181644N,D002,Oakley Costanera Center,JOCKEY OAKLEY PODIUM TRUCKER AUB T/L/XL,Equipment,Basketball,2,2,9,,,29990,29990,0%,2.5,24990,20%,5.5,74975,137445,62470,LOW,Discounted in other channels,0.778,MEDIUM,decrease
OKFOA407469314,D011,Oakley Marina,FUTURESCAPE FOSSIL TEE,Apparel,Top,1,5,3,2.0,2.0,37990,39990,0%,1.0,24990,40%,4.0,39990,99960,59970,LOW,Discounted in other channels,0.713,LOW,decrease
OK10025502E,D004,Oakley Alto Las Condes,COLLEGE FLIP FLOP OAKLEY BLK,Footwear,Slider-Flip Flop,1,5,13,,,19990,19990,0%,1.8,12990,40%,7.0,34982,90930,55947,LOW,Discounted in other channels,0.913,MEDIUM,decrease
OKFOA40401324L,D004,Oakley Alto Las Condes,TANK MARK 3 GRANITE HTHR XXL,Apparel,Top,2,5,10,,,16990,12990,30%,2.0,9990,40%,8.0,25980,79920,53940,LOW,Model predicts markdown based on overall patterns,1.0,HIGH,decrease
OKFOA40401324L,D014,Oakley Parque Arauco,TANK MARK 3 GRANITE HTHR XXL,Apparel,Top,2,5,8,,,16990,12990,30%,2.0,9990,40%,8.0,25980,79920,53940,LOW,Model predicts markdown based on overall patterns,0.998,HIGH,decrease
OK45713133U,D002,Oakley Costanera Center,POLERA OAKLEY BARK NEW SS,Apparel,Street,2,5,12,,,24990,24990,0%,2.0,16990,30%,6.0,49980,101940,51960,LOW,Discounted in other channels,0.995,HIGH,decrease
