parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,action_type
BMWUCL004320W2,B050,Bamers Curico II,REFUGIO LINE NAVY 37,Footwear,Clogs,1,6,157,29990,29990,0%,1.2,17990,40%,1.5,37487,26254,-11232,HIGH,Size curve critical (80% attrition); Product is 157 weeks old; Discounted in other channels,0.998,decrease
BMWUCL004301W2,B019,Bamers Portal La Reina,REFUGIO LINE BLACK 35,Footwear,Clogs,1,6,157,29990,29990,0%,1.2,17990,40%,1.5,37487,26242,-11245,HIGH,Size curve critical (83% attrition); Product is 157 weeks old; Discounted in other channels,0.999,decrease
BMWUCL004301W2,B054,Bamers Mall Plaza La Sere,REFUGIO LINE BLACK 35,Footwear,Clogs,1,6,157,29990,29990,0%,1.2,17990,40%,1.5,37487,26242,-11245,HIGH,Size curve critical (67% attrition); Product is 157 weeks old; Discounted in other channels,0.997,decrease
BMWCL036401S2,B012,Bamers Mall Center Concep,AIRLINE HIGH BLACK,Footwear,Clogs,3,6,167,34990,34990,0%,6.8,27990,20%,8.0,236182,224863,-11318,HIGH,In decline stage; Product is 167 weeks old; Discounted in other channels,1.0,decrease
BMGCL036401W25,B019,Bamers Portal La Reina,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,1,6,64,29990,29990,0%,1.2,17990,40%,1.4,37487,25368,-12119,HIGH,In decline stage; Size curve critical (83% attrition); Product is 64 weeks old; Discounted in other channels,0.998,decrease
BMGCL036401W25,B022,Bamers Plaza Egaña,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,1,6,64,29990,29990,0%,1.2,17990,40%,1.4,37487,25368,-12119,HIGH,In decline stage; Size curve breaking (33% attrition); Product is 64 weeks old; Discounted in other channels,0.997,decrease
BMGCL036401W25,B056,Bamers Rosas,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,1,6,63,29990,29990,0%,1.2,17990,40%,1.4,37487,25368,-12119,HIGH,In decline stage; Size curve critical (60% attrition); Product is 63 weeks old; Discounted in other channels,0.994,decrease
BMUCL004301W2,B057,Bamers Puerto Varas II,REFUGIO LINE BLACK 42,Footwear,Clogs,1,6,161,29990,29990,0%,1.5,17990,40%,1.8,44985,32817,-12167,HIGH,Size curve critical (80% attrition); Product is 161 weeks old; Discounted in other channels,0.997,decrease
BMWBO055837W2,B050,Bamers Curico II,PLATFORM BOOTS CARAMEL 37,Footwear,Boots,1,6,156,69990,69990,0%,2.5,55990,20%,2.9,174975,162531,-12443,HIGH,Velocity collapsed (trend < 0.5); Size curve critical (83% attrition); Product is 156 weeks old; Discounted in other channels,0.99,decrease
BMWCL031906S2,B055,Bamers Costanera Center I,AIRLINE BLACK WHITE,Footwear,Clogs,3,7,167,26990,24990,0%,7.8,21990,20%,8.3,196255,183405,-12849,HIGH,In decline stage; Product is 167 weeks old,1.0,decrease
BMWCL036464S2,B022,Bamers Plaza Egaña,AIRLINE HIGH LIGHT GREY,Footwear,Clogs,2,6,167,34990,34990,0%,3.8,27990,20%,4.2,131212,118130,-13082,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.993,decrease
BMWCL036401S2,B024,Bamers Plaza Oeste,AIRLINE HIGH BLACK,Footwear,Clogs,3,6,167,34990,29990,15%,5.8,23990,30%,6.6,171016,157619,-13396,HIGH,In decline stage; Product is 167 weeks old,1.0,decrease
BMWUCL004320W2,B011,Bamers Plaza Tobalaba,REFUGIO LINE NAVY 37,Footwear,Clogs,1,6,157,29990,29990,0%,1.5,17990,40%,1.8,44985,31505,-13479,HIGH,Size curve critical (60% attrition); Product is 157 weeks old; Discounted in other channels,0.999,decrease
BMWUCL004320W2,B019,Bamers Portal La Reina,REFUGIO LINE NAVY 37,Footwear,Clogs,1,6,166,29990,29990,0%,1.5,17990,40%,1.8,44985,31505,-13479,HIGH,Size curve critical (83% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMWUCL004320W2,B047,Bamers Plaza Norte II,REFUGIO LINE NAVY 37,Footwear,Clogs,1,6,161,29990,29990,0%,1.5,17990,40%,1.8,44985,31505,-13479,HIGH,Size curve critical (67% attrition); Product is 161 weeks old; Discounted in other channels,0.999,decrease
BMWUCL004301W2,B047,Bamers Plaza Norte II,REFUGIO LINE BLACK 35,Footwear,Clogs,1,6,166,29990,29990,0%,1.5,17990,40%,1.8,44985,31490,-13494,HIGH,Velocity declining; Size curve critical (60% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMWUCL004301W2,B049,Bamers El Trebol II,REFUGIO LINE BLACK 35,Footwear,Clogs,1,6,156,29990,29990,0%,1.5,17990,40%,1.8,44985,31490,-13494,HIGH,Velocity declining; Size curve critical (83% attrition); Product is 156 weeks old; Discounted in other channels,0.996,decrease
BMKBO000437W2,B010,Bamers Portal Osorno,BLAST BABY LEATHER CARAMEL 19,Footwear,Boots,1,6,156,34990,34990,0%,1.2,20990,40%,1.4,43737,30101,-13635,HIGH,Size curve critical (80% attrition); Product is 156 weeks old; Discounted in other channels,0.999,decrease
BMWBO063601W4,B058,Bamers Florida Center II,WMN PLATFORM BOOTS ZIP LEATHER BLK 37,Footwear,Boots,1,6,98,69990,69990,0%,1.0,48990,30%,1.1,69990,56056,-13933,HIGH,Size curve critical (83% attrition); Product is 98 weeks old; Discounted in other channels,0.996,decrease
BMWBO055801W2,B019,Bamers Portal La Reina,PLATFORM BOOTS BLACK 36,Footwear,Boots,1,6,150,69990,69990,0%,1.2,48990,30%,1.5,87487,73516,-13971,HIGH,Size curve critical (83% attrition); Product is 150 weeks old; Discounted in other channels,0.997,decrease
BMWBO055801W2,B024,Bamers Plaza Oeste,PLATFORM BOOTS BLACK 36,Footwear,Boots,1,6,150,69990,69990,0%,1.2,48990,30%,1.5,87487,73516,-13971,HIGH,Size curve critical (67% attrition); Product is 150 weeks old; Discounted in other channels,0.998,decrease
BMGBO000492W2,B052,Bamers Coquimbo,BLAST BABY LEATHER OLD ROSE 23,Footwear,Boots,1,6,154,34990,34990,0%,1.2,20990,40%,1.4,43737,29727,-14010,HIGH,Size curve critical (75% attrition); Product is 154 weeks old; Discounted in other channels,0.993,decrease
BMUCL004320W2,B052,Bamers Coquimbo,REFUGIO LINE NAVY 41,Footwear,Clogs,1,6,165,29990,29990,0%,1.8,17990,40%,2.1,52482,38470,-14012,HIGH,Size curve critical (83% attrition); Product is 165 weeks old; Discounted in other channels,0.998,decrease
BMUCL004301W2,B050,Bamers Curico II,REFUGIO LINE BLACK 42,Footwear,Clogs,1,6,166,29990,29990,0%,1.8,17990,40%,2.1,52482,38286,-14195,HIGH,Size curve critical (83% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMWCL004201W1,B055,Bamers Costanera Center I,REFUGIO BLACK 40,Footwear,Clogs,1,6,156,24990,24990,0%,2.0,14990,40%,2.4,49980,35781,-14198,HIGH,Velocity declining; Size curve critical (67% attrition); Product is 156 weeks old; Discounted in other channels,0.996,decrease
BMWBO055837W2,B003,Bamers Open Plaza Rancagu,PLATFORM BOOTS CARAMEL 37,Footwear,Boots,1,6,150,69990,69990,0%,1.0,41990,40%,1.3,69990,55522,-14467,HIGH,Size curve critical (83% attrition); Product is 150 weeks old; Discounted in other channels,0.995,decrease
BMWBO060001W2,B008,Bamers Arauco Maipu,BLAST MINI LEATHER BLACK 35,Footwear,Boots,1,6,158,54990,54990,0%,1.0,32990,40%,1.2,54990,40105,-14884,HIGH,Size curve breaking (40% attrition); Product is 158 weeks old; Discounted in other channels,0.996,decrease
BMWBO060001W2,B050,Bamers Curico II,BLAST MINI LEATHER BLACK 35,Footwear,Boots,1,6,166,54990,54990,0%,1.0,32990,40%,1.2,54990,40105,-14884,HIGH,Size curve critical (67% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMWBO070901W4,B057,Bamers Puerto Varas II,WOMEN CADIZ HIGH LEATHER BLACK 40,Footwear,Boots,2,6,97,74990,55990,20%,2.0,44990,40%,2.2,112980,97622,-15357,HIGH,Size curve critical (60% attrition); Product is 97 weeks old,0.999,decrease
BMWCL036455W2,B008,Bamers Arauco Maipu,AIRLINE HIGH NUDE 37,Footwear,Clogs,1,6,167,34990,34990,0%,2.0,23990,30%,2.2,69980,53388,-16591,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.996,decrease
BMWBO070901W4,B058,Bamers Florida Center II,WOMEN CADIZ HIGH LEATHER BLACK 40,Footwear,Boots,1,6,97,74990,74990,0%,1.2,51990,30%,1.5,93737,75788,-17948,HIGH,Size curve critical (80% attrition); Product is 97 weeks old; Discounted in other channels,0.977,decrease
BMWCL031980S2,B057,Bamers Puerto Varas II,AIRLINE NAVY WHITE,Footwear,Clogs,1,7,167,26990,26990,0%,2.2,15990,40%,2.7,60727,42740,-17986,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.993,decrease
BMGCL036401W25,B046,Bamers Plaza Vespucio II,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,2,6,64,29990,26990,15%,2.5,17990,40%,2.7,67487,49298,-18189,HIGH,In decline stage; Product is 64 weeks old,0.999,decrease
BMWBO060001W2,B002,Bamers Apumanque,BLAST MINI LEATHER BLACK 35,Footwear,Boots,2,6,166,54990,43990,20%,2.5,32990,40%,2.8,110000,91375,-18624,HIGH,Size curve critical (60% attrition); Product is 166 weeks old,1.0,decrease
BMWCL031980S2,B048,Bamers Parque Arauco II,AIRLINE NAVY WHITE,Footwear,Clogs,3,7,167,26990,26990,0%,6.5,21990,20%,7.1,175435,156369,-19065,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,0.998,decrease
BMGCL036401W25,B012,Bamers Mall Center Concep,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,1,6,64,29990,29990,0%,2.0,17990,40%,2.3,59980,40589,-19390,HIGH,In decline stage; Size curve critical (60% attrition); Product is 64 weeks old; Discounted in other channels,0.996,decrease
BMWBO063601W4,B003,Bamers Open Plaza Rancagu,WMN PLATFORM BOOTS ZIP LEATHER BLK 37,Footwear,Boots,1,6,98,69990,69990,0%,1.0,41990,40%,1.2,69990,50065,-19924,HIGH,Size curve critical (83% attrition); Product is 98 weeks old; Discounted in other channels,0.998,decrease
BMWBO063601W4,B047,Bamers Plaza Norte II,WMN PLATFORM BOOTS ZIP LEATHER BLK 37,Footwear,Boots,1,6,98,69990,69990,0%,1.0,41990,40%,1.2,69990,50065,-19924,HIGH,Size curve breaking (50% attrition); Product is 98 weeks old; Discounted in other channels,0.997,decrease
BMWBO070901W4,B022,Bamers Plaza Egaña,WOMEN CADIZ HIGH LEATHER BLACK 40,Footwear,Boots,1,6,97,74990,74990,0%,1.0,44990,40%,1.2,74990,54960,-20029,HIGH,Size curve critical (83% attrition); Product is 97 weeks old; Discounted in other channels,0.997,decrease
BMMBO003601W2,B012,Bamers Mall Center Concep,MEN BLAST ZIP LEATHER BLACK 44,Footwear,Boots,1,8,149,64990,64990,0%,1.0,38990,40%,1.1,64990,44288,-20701,HIGH,Size curve critical (83% attrition); Product is 149 weeks old; Discounted in other channels,0.997,decrease
BMWBO055801W2,B011,Bamers Plaza Tobalaba,PLATFORM BOOTS BLACK 36,Footwear,Boots,1,6,149,69990,69990,0%,1.2,41990,40%,1.6,87487,66519,-20967,HIGH,Size curve critical (83% attrition); Product is 149 weeks old; Discounted in other channels,0.999,decrease
BMWBO055801W2,B055,Bamers Costanera Center I,PLATFORM BOOTS BLACK 36,Footwear,Boots,1,6,149,69990,69990,0%,1.2,41990,40%,1.6,87487,66519,-20967,HIGH,Size curve critical (67% attrition); Product is 149 weeks old; Discounted in other channels,0.993,decrease
BMMBO003637W2,B022,Bamers Plaza Egaña,MEN BLAST ZIP LEATHER CARAMEL 43,Footwear,Boots,1,8,150,64990,64990,0%,1.0,38990,40%,1.1,64990,43760,-21229,HIGH,Size curve critical (80% attrition); Product is 150 weeks old; Discounted in other channels,0.956,decrease
BMWCL004201W1,B047,Bamers Plaza Norte II,REFUGIO BLACK 40,Footwear,Clogs,2,6,166,24990,24990,0%,3.0,14990,40%,3.6,74970,53672,-21297,HIGH,Size curve critical (60% attrition); Product is 166 weeks old; Discounted in other channels,0.994,decrease
BMWBO055837W2,B022,Bamers Plaza Egaña,PLATFORM BOOTS CARAMEL 37,Footwear,Boots,1,6,150,69990,69990,0%,1.5,41990,40%,2.0,104985,83284,-21700,HIGH,Velocity declining; Size curve critical (83% attrition); Product is 150 weeks old; Discounted in other channels,0.998,decrease
BMMCL031980S2,B050,Bamers Curico II,AIRLINE NAVY WHITE,Footwear,Clogs,2,6,167,26990,23990,15%,3.5,15990,40%,4.0,85032,63226,-21806,HIGH,Velocity declining; Product is 167 weeks old,1.0,decrease
BMWCL031906S2,B024,Bamers Plaza Oeste,AIRLINE BLACK WHITE,Footwear,Clogs,2,7,167,26990,26990,0%,4.5,18990,30%,5.2,121455,99582,-21872,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,0.991,decrease
BMUCL004320W2,B057,Bamers Puerto Varas II,REFUGIO LINE NAVY 41,Footwear,Clogs,2,6,166,29990,29990,0%,2.8,17990,40%,3.4,82472,60453,-22019,HIGH,Size curve critical (67% attrition); Product is 166 weeks old; Discounted in other channels,0.988,decrease
BMMCL031980S2,B052,Bamers Coquimbo,AIRLINE NAVY WHITE,Footwear,Clogs,2,6,167,26990,26990,0%,4.0,18990,30%,4.5,107960,85810,-22149,HIGH,In decline stage; Product is 167 weeks old; Discounted in other channels,0.998,decrease
BMWBO060037W2,B019,Bamers Portal La Reina,BLAST MINI LEATHER CARAMEL 38,Footwear,Boots,1,6,167,54990,54990,0%,1.5,32990,40%,1.8,82485,60030,-22454,HIGH,Size curve critical (67% attrition); Product is 167 weeks old; Discounted in other channels,0.997,decrease
BMWBO060037W2,B046,Bamers Plaza Vespucio II,BLAST MINI LEATHER CARAMEL 38,Footwear,Boots,1,6,162,54990,54990,0%,1.5,32990,40%,1.8,82485,60030,-22454,HIGH,Velocity declining; Size curve critical (83% attrition); Product is 162 weeks old; Discounted in other channels,0.997,decrease
BMWUCL004320W2,B046,Bamers Plaza Vespucio II,REFUGIO LINE NAVY 37,Footwear,Clogs,2,6,165,29990,29990,0%,2.5,17990,40%,2.9,74975,52509,-22465,HIGH,Size curve critical (67% attrition); Product is 165 weeks old; Discounted in other channels,0.998,decrease
BMWUCL004301W2,B048,Bamers Parque Arauco II,REFUGIO LINE BLACK 35,Footwear,Clogs,2,6,166,29990,29990,0%,2.5,17990,40%,2.9,74975,52484,-22490,HIGH,Size curve critical (67% attrition); Product is 166 weeks old; Discounted in other channels,0.997,decrease
BMGCL036401W25,B054,Bamers Mall Plaza La Sere,GIRL AIRLINE HIGH BLACK 32,Footwear,Clogs,2,6,64,29990,29990,0%,3.2,20990,30%,3.6,97467,74771,-22695,HIGH,In decline stage; Size curve breaking (33% attrition); Product is 64 weeks old; Discounted in other channels,0.995,decrease
BMWCL036455W2,B052,Bamers Coquimbo,AIRLINE HIGH NUDE 37,Footwear,Clogs,2,6,167,34990,28990,15%,3.8,20990,40%,4.1,108918,85518,-23400,HIGH,Velocity declining; In decline stage; Size curve breaking (50% attrition); Product is 167 weeks old,1.0,decrease
BMWCL004201W1,B048,Bamers Parque Arauco II,REFUGIO BLACK 40,Footwear,Clogs,3,6,166,24990,24990,0%,3.5,14990,40%,4.2,87465,62618,-24846,HIGH,Size curve breaking (40% attrition); Product is 166 weeks old; Discounted in other channels,0.999,decrease
BMWBO063601W4,B048,Bamers Parque Arauco II,WMN PLATFORM BOOTS ZIP LEATHER BLK 37,Footwear,Boots,1,6,98,69990,69990,0%,1.2,41990,40%,1.5,87487,62582,-24905,HIGH,Size curve critical (83% attrition); Product is 98 weeks old; Discounted in other channels,0.998,decrease
BMWCL036401S2,B003,Bamers Open Plaza Rancagu,AIRLINE HIGH BLACK,Footwear,Clogs,3,6,167,34990,34990,0%,6.0,23990,30%,7.7,209940,185001,-24938,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,1.0,decrease
BMWBO070937W4,B008,Bamers Arauco Maipu,WOMEN CADIZ HIGH LEATHER CARAMEL 39,Footwear,Boots,1,6,97,74990,74990,0%,1.2,44990,40%,1.5,93737,68515,-25221,HIGH,Size curve critical (80% attrition); Product is 97 weeks old; Discounted in other channels,0.998,decrease
BMWBO070937W4,B058,Bamers Florida Center II,WOMEN CADIZ HIGH LEATHER CARAMEL 39,Footwear,Boots,1,6,97,74990,74990,0%,1.2,44990,40%,1.5,93737,68515,-25221,HIGH,Size curve critical (75% attrition); Product is 97 weeks old; Discounted in other channels,0.997,decrease
BMUCL004301W2,B011,Bamers Plaza Tobalaba,REFUGIO LINE BLACK 42,Footwear,Clogs,2,6,166,24990,24990,0%,3.8,14990,40%,4.6,93712,68361,-25350,HIGH,Velocity declining; Size curve critical (67% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMMCL031906S2,B012,Bamers Mall Center Concep,AIRLINE BLACK WHITE,Footwear,Clogs,2,6,167,26990,26990,0%,3.2,15990,40%,3.9,87717,62060,-25657,HIGH,In decline stage; Product is 167 weeks old; Discounted in other channels,0.997,decrease
BMWCL036401S2,B054,Bamers Mall Plaza La Sere,AIRLINE HIGH BLACK,Footwear,Clogs,3,6,167,34990,34990,0%,6.2,23990,30%,8.0,218687,192710,-25977,HIGH,Velocity declining; In decline stage; Product is 167 weeks old; Discounted in other channels,1.0,decrease
BMWBO060001W2,B004,Bamers Plaza Antofagasta,BLAST MINI LEATHER BLACK 35,Footwear,Boots,1,6,157,54990,54990,0%,1.8,32990,40%,2.1,96232,70183,-26048,HIGH,Size curve critical (83% attrition); Product is 157 weeks old; Discounted in other channels,0.997,decrease
BMWBO060037W2,B050,Bamers Curico II,BLAST MINI LEATHER CARAMEL 38,Footwear,Boots,1,6,151,54990,54990,0%,1.8,32990,40%,2.1,96232,70035,-26197,HIGH,Size curve critical (83% attrition); Product is 151 weeks old; Discounted in other channels,0.998,decrease
BMWUCL004320W2,B055,Bamers Costanera Center I,REFUGIO LINE NAVY 37,Footwear,Clogs,2,6,161,29990,29990,0%,3.0,17990,40%,3.5,89970,63011,-26958,HIGH,Size curve critical (67% attrition); Product is 161 weeks old; Discounted in other channels,0.998,decrease
BMKBO000437W2,B011,Bamers Plaza Tobalaba,BLAST BABY LEATHER CARAMEL 19,Footwear,Boots,2,6,156,34990,34990,0%,2.5,20990,40%,2.9,87475,60203,-27271,HIGH,Size curve critical (67% attrition); Product is 156 weeks old; Discounted in other channels,0.998,decrease
BMWBO060037W2,B047,Bamers Plaza Norte II,BLAST MINI LEATHER CARAMEL 38,Footwear,Boots,1,6,166,54990,54990,0%,2.5,37990,30%,2.9,137475,110154,-27320,HIGH,Size curve breaking (50% attrition); Product is 166 weeks old; Discounted in other channels,0.997,decrease
BMWBO055837W2,B057,Bamers Puerto Varas II,PLATFORM BOOTS CARAMEL 37,Footwear,Boots,2,6,166,69990,69990,0%,3.0,48990,30%,3.7,209970,182495,-27474,HIGH,Size curve breaking (50% attrition); Product is 166 weeks old; Discounted in other channels,0.981,decrease
BMMCL031980S2,B024,Bamers Plaza Oeste,AIRLINE NAVY WHITE,Footwear,Clogs,3,6,167,26990,26990,0%,5.0,18990,30%,5.6,134950,107263,-27686,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.997,decrease
BMUCL004320W2,B008,Bamers Arauco Maipu,REFUGIO LINE NAVY 41,Footwear,Clogs,2,6,166,29990,29990,0%,3.5,17990,40%,4.3,104965,76940,-28024,HIGH,Size curve critical (67% attrition); Product is 166 weeks old; Discounted in other channels,0.998,decrease
BMUCL004320W2,B022,Bamers Plaza Egaña,REFUGIO LINE NAVY 41,Footwear,Clogs,2,6,165,29990,29990,0%,3.5,17990,40%,4.3,104965,76940,-28024,HIGH,Velocity declining; Size curve critical (67% attrition); Product is 165 weeks old; Discounted in other channels,0.998,decrease
BMUCL004320W2,B049,Bamers El Trebol II,REFUGIO LINE NAVY 41,Footwear,Clogs,2,6,165,29990,29990,0%,3.5,17990,40%,4.3,104965,76940,-28024,HIGH,Velocity declining; Size curve breaking (33% attrition); Product is 165 weeks old; Discounted in other channels,0.997,decrease
BMWCL031906S2,B052,Bamers Coquimbo,AIRLINE BLACK WHITE,Footwear,Clogs,2,7,167,26990,26990,0%,3.8,15990,40%,4.6,101212,73179,-28032,HIGH,Velocity declining; Product is 167 weeks old; Discounted in other channels,0.997,decrease
BMWCL004201W1,B003,Bamers Open Plaza Rancagu,REFUGIO BLACK 40,Footwear,Clogs,4,6,167,24990,24990,0%,4.0,14990,40%,4.8,99960,71563,-28396,HIGH,Size curve breaking (33% attrition); Product is 167 weeks old; Discounted in other channels,1.0,decrease
